@RELATION Accidente-Autopista

@ATTRIBUTE Autopista string
@ATTRIBUTE Kilometro numeric
@ATTRIBUTE incidente string
@ATTRIBUTE estado {extremeprecauciones,hasidoatendido}

@DATA
Cuernavaca-México 31 incidente extremeprecauciones
Cuernavaca-México 31 incidente extremeprecauciones
Córdoba-CdMendoza 276 incidente extremeprecauciones
Acapulco-Cuernavaca 132 incidente hasidoatendido
Acapulco-Cuernavaca 132 incidente extremeprecauciones
Puebla-México 121 incidente hasidoatendido
Monterrey-NuevoLaredo 89 incidente hasidoatendido
Puebla-México 121 incidente extremeprecauciones
Acatzingo-Puebla 136 incidente hasidoatendido
Monterrey-NuevoLaredo 89 incidente extremeprecauciones
Acatzingo-Puebla 136 incidente extremeprecauciones
Tijuana-Ensenada 65 incidente hasidoatendido
Tijuana-Ensenada 65 incidente extremeprecauciones
LasChoapas-Ocozocoautla 36 incidente hasidoatendido
Córdoba-Veracruz 69 incidente hasidoatendido
Córdoba-Veracruz 69 incidente extremeprecauciones
Querétaro-México 85 incidente hasidoatendido
Chamapa-Lechería 14 incidente hasidoatendido
Querétaro-México 95 incidente extremeprecauciones
Acatzingo-CdMendoza 234 incidente hasidoatendido
Cuernavaca-Acapulco 112 incidente hasidoatendido
Cuernavaca-México 50 incidente hasidoatendido
Acatzingo-CdMendoza 234 incidente extremeprecauciones
Chamapa-Lechería 14 incidente extremeprecauciones
Cuernavaca-México 50 incidente extremeprecauciones
Cuernavaca-Acapulco 112 incidente extremeprecauciones
Córdoba-Veracruz 91 incidente hasidoatendido
CdMendoza-Córdoba 295 incidente hasidoatendido
LasChoapas-Ocozocoautla 36 incidente extremeprecauciones
CdMendoza-Córdoba 295 incidente extremeprecauciones
Córdoba-Veracruz 91 incidente extremeprecauciones
Acatzingo-CdMendoza 235 incidente hasidoatendido
Chapalilla-Compostela 25 incidente hasidoatendido
Chamapa-Lechería 14 incidente hasidoatendido
Acapulco-Cuernavaca 165 incidente hasidoatendido
Acapulco-Cuernavaca 165 incidente extremeprecauciones
Acatzingo-CdMendoza 235 incidente extremeprecauciones
Lechería-Chamapa 6 incidente hasidoatendido
Chamapa-Lechería 14 incidente extremeprecauciones
Lechería-Chamapa 6 incidente extremeprecauciones
Córdoba-Veracruz 41 incidente hasidoatendido
Cuernavaca-México 22 incidente hasidoatendido
Cuernavaca-México 61 incidente extremeprecauciones
México-Cuernavaca 51 incidente hasidoatendido
Cuernavaca-México 61 incidente hasidoatendido
Cuernavaca-México 22 incidente extremeprecauciones
Córdoba-Veracruz 41 incidente extremeprecauciones
México-Cuernavaca 51 incidente extremeprecauciones
Isla-Cosoleacaque 133 incidente hasidoatendido
Cuernavaca-México 61 incidente extremeprecauciones
Isla-LaTinaja 21 incidente hasidoatendido
Isla-LaTinaja 21 incidente extremeprecauciones
Ensenada-Tijuana 36 incidente hasidoatendido
Isla-Cosoleacaque 133 incidente extremeprecauciones
Veracruz-Córdoba 13 incidente hasidoatendido
Chapalilla-Compostela 26 incidente extremeprecauciones
Chapalilla-Compostela 28 incidente hasidoatendido
Iguala-PuentedeIxtla 7 incidente hasidoatendido
Acapulco-Cuernavaca 96 incidente hasidoatendido
PuentedeIxtla-Iguala 7 incidente extremeprecauciones
Acapulco-Cuernavaca 96 incidente extremeprecauciones
Córdoba-Veracruz 12 incidente extremeprecauciones
Cuernavaca-Acapulco 364 incidente hasidoatendido
Cuernavaca-México 44 incidente hasidoatendido
LaTinaja-Isla 78 incidente hasidoatendido
Tecate-LaRumorosa 92 incidente hasidoatendido
Cuernavaca-México 44 incidente extremeprecauciones
Isla-LaTinaja 79 incidente extremeprecauciones
Cuernavaca-Acapulco 364 incidente extremeprecauciones
Chapalilla-Compostela 29 incidente extremeprecauciones
CdMendoza-Córdoba 268 incidente hasidoatendido
CdMendoza-Córdoba 268 incidente extremeprecauciones
Campeche-Champotón 178 incidente hasidoatendido
Campeche-Champotón 178 incidente extremeprecauciones
Acapulco-Cuernavaca 111 incidente hasidoatendido
Puebla-Acatzingo 128 incidente hasidoatendido
Acapulco-Cuernavaca 111 incidente extremeprecauciones
Puebla-Acatzingo 128 incidente extremeprecauciones
CdMendoza-Córdoba 291 incidente hasidoatendido
Irapuato-Querétaro 33 incidente hasidoatendido
Irapuato-Querétaro 33 incidente extremeprecauciones
CdMendoza-Córdoba 291 incidente extremeprecauciones
Acapulco-Cuernavaca 238 incidente hasidoatendido
Acapulco-Cuernavaca 238 incidente extremeprecauciones
México-Cuernavaca 54 incidente hasidoatendido
México-Cuernavaca 54 incidente extremeprecauciones
Córdoba-CdMendoza 268 incidente hasidoatendido
Córdoba-CdMendoza 268 incidente extremeprecauciones
LaRumorosa-Tecate 79 incidente hasidoatendido
Iguala-PuentedeIxtla 46 incidente hasidoatendido
Iguala-PuentedeIxtla 46 incidente extremeprecauciones
Córdoba-CdMendoza 286 incidente hasidoatendido
Córdoba-CdMendoza 286 incidente extremeprecauciones
Chamapa-Lechería 3 incidente hasidoatendido
LaRumorosa-Tecate 79 incidente extremeprecauciones
Cuernavaca-Acapulco 359 incidente hasidoatendido
Irapuato-Querétaro 60 incidente hasidoatendido
México-Querétaro 101 incidente hasidoatendido
Oaxaca-Cuacnopalan 27 incidente hasidoatendido
México-Querétaro 101 incidente extremeprecauciones
Cuernavaca-México 80 incidente hasidoatendido
Cuernavaca-Acapulco 360 incidente extremeprecauciones
México-Puebla 94 incidente hasidoatendido
Chamapa-Lechería 4 incidente extremeprecauciones
Cuernavaca-Acapulco 342 incidente hasidoatendido
Cuernavaca-México 80 incidente extremeprecauciones
Irapuato-Querétaro 60 incidente extremeprecauciones
México-Puebla 94 incidente extremeprecauciones
Oaxaca-Cuacnopalan 27 incidente extremeprecauciones
Cuernavaca-México 52 incidente hasidoatendido
Cuernavaca-Acapulco 340 incidente extremeprecauciones
Cuernavaca-México 52 incidente extremeprecauciones
Acapulco-Cuernavaca 148 incidente hasidoatendido
Acapulco-Cuernavaca 148 incidente extremeprecauciones
AguaDulce-Cárdenas 86 incidente hasidoatendido
México-Querétaro 125 incidente hasidoatendido
Lechería-Chamapa 25 incidente hasidoatendido
Córdoba-Veracruz 87 incidente hasidoatendido
Lechería-Chamapa 25 incidente extremeprecauciones
Córdoba-Veracruz 87 incidente extremeprecauciones
AguaDulce-Cárdenas 86 incidente extremeprecauciones
Córdoba-CdMendoza 265 incidente hasidoatendido
Córdoba-CdMendoza 265 incidente extremeprecauciones
Veracruz-Córdoba 0 incidente hasidoatendido
Cuernavaca-Acapulco 163 incidente hasidoatendido
Cuernavaca-Acapulco 164 incidente extremeprecauciones
Veracruz-Córdoba 0 incidente extremeprecauciones
LaTinaja-Isla 76 incidente hasidoatendido
Córdoba-CdMendoza 280 incidente hasidoatendido
Cadereyta-Reynosa 105 incidente hasidoatendido
Córdoba-CdMendoza 282 incidente extremeprecauciones
Cadereyta-Reynosa 105 incidente extremeprecauciones
LaTinaja-Isla 76 incidente extremeprecauciones
Cosoleacaque-Isla 178 incidente hasidoatendido
Ensenada-Tijuana 22 incidente hasidoatendido
Cosoleacaque-Isla 178 incidente extremeprecauciones
México-Querétaro 125 incidente extremeprecauciones
LaRumorosa-Tecate 107 incidente hasidoatendido
Córdoba-Veracruz 4 incidente hasidoatendido
Querétaro-Irapuato 84 incidente hasidoatendido
Córdoba-Veracruz 4 incidente extremeprecauciones
Veracruz-Córdoba 76 incidente hasidoatendido
Veracruz-Córdoba 76 incidente extremeprecauciones
Querétaro-Irapuato 84 incidente extremeprecauciones
Cuernavaca-Acapulco 132 incidente hasidoatendido
Cuernavaca-Acapulco 132 incidente extremeprecauciones
Chamapa-Lechería 11 incidente hasidoatendido
LaRumorosa-Tecate 107 incidente hasidoatendido
LaRumorosa-Tecate 107 incidente extremeprecauciones
Chamapa-Lechería 11 incidente extremeprecauciones
Acatzingo-CdMendoza 194 incidente hasidoatendido
Acatzingo-CdMendoza 195 incidente extremeprecauciones
Monterrey-NuevoLaredo 117 incidente hasidoatendido
LaRumorosa-Tecate 107 incidente extremeprecauciones
CdMendoza-Córdoba 280 incidente hasidoatendido
Monterrey-NuevoLaredo 117 incidente extremeprecauciones
Puebla-México 30 incidente hasidoatendido
Cuernavaca-México 55 incidente hasidoatendido
Cuernavaca-México 55 incidente extremeprecauciones
Córdoba-CdMendoza 273 incidente hasidoatendido
Cuernavaca-Acapulco 98 incidente hasidoatendido
Cuernavaca-Acapulco 99 incidente extremeprecauciones
Cosoleacaque-Isla 160 incidente hasidoatendido
LaTinaja-Isla 39 incidente hasidoatendido
Puebla-México 30 incidente extremeprecauciones
Cuernavaca-México 68 incidente hasidoatendido
Monterrey-NuevoLaredo 50 incidente hasidoatendido
Cuernavaca-México 37 incidente hasidoatendido
México-Cuernavaca 48 incidente hasidoatendido
Irapuato-Querétaro 35 incidente hasidoatendido
Cosoleacaque-Isla 160 incidente extremeprecauciones
Cárdenas-AguaDulce 74 incidente hasidoatendido
Irapuato-Querétaro 35 incidente extremeprecauciones
Cuernavaca-México 56 incidente hasidoatendido
Chamapa-Lechería 1 incidente hasidoatendido
Cuernavaca-México 56 incidente extremeprecauciones
Cuernavaca-México 37 incidente extremeprecauciones
AguaDulce-Cárdenas 75 incidente extremeprecauciones
LaTinaja-Isla 36 incidente extremeprecauciones
Cuernavaca-México 68 incidente extremeprecauciones
México-Querétaro 71 incidente hasidoatendido
AguaDulce-Cárdenas 75 incidente extremeprecauciones
México-Cuernavaca 48 incidente extremeprecauciones
Chamapa-Lechería 1 incidente extremeprecauciones
Acapulco-Cuernavaca 165 incidente hasidoatendido
Chamapa-Lechería 9 incidente hasidoatendido
Acapulco-Cuernavaca 164 incidente extremeprecauciones
México-Querétaro 71 incidente extremeprecauciones
Chamapa-Lechería 9 incidente extremeprecauciones
Cuernavaca-México 66 incidente hasidoatendido
Cuernavaca-México 63 incidente hasidoatendido
PuentedeIxtla-Iguala 49 incidente hasidoatendido
Iguala-PuentedeIxtla 42 incidente hasidoatendido
PuentedeIxtla-Iguala 52 incidente hasidoatendido
Cuernavaca-México 66 incidente extremeprecauciones
Cuernavaca-México 63 incidente extremeprecauciones
PuentedeIxtla-Iguala 49 incidente extremeprecauciones
PuentedeIxtla-Iguala 52 incidente extremeprecauciones
Iguala-PuentedeIxtla 42 incidente extremeprecauciones
Acapulco-Cuernavaca 195 incidente hasidoatendido
LaTinaja-Isla 37 incidente hasidoatendido
